lr-AdamW,step,nlvr2/train/loss,nlvr2/train/accuracy,val/the_metric,epoch,nlvr2/val/accuracy_epoch,nlvr2/val/loss_epoch,nlvr2/train/accuracy_epoch,nlvr2/train/loss_epoch,train/the_metric
0.0001,959,,,,,,,,,
0.0001,959,,,,,,,,,
0.0001,959,,,,,,,,,
0.0001,959,,,,,,,,,
0.0001,959,,,,,,,,,
0.0001,959,,,,,,,,,
0.0001,959,,,,,,,,,
0.0001,959,,,,,,,,,
,959,0.6870296597480774,0.5625,0.6870296597480774,2,,,,,
0.0001,969,,,,,,,,,
0.0001,969,,,,,,,,,
0.0001,969,,,,,,,,,
0.0001,969,,,,,,,,,
0.0001,969,,,,,,,,,
0.0001,969,,,,,,,,,
0.0001,969,,,,,,,,,
0.0001,969,,,,,,,,,
0.0001,969,,,,,,,,,
0.0001,969,,,,,,,,,
0.0001,969,,,,,,,,,
0.0001,969,,,,,,,,,
0.0001,969,,,,,,,,,
0.0001,969,,,,,,,,,
0.0001,969,,,,,,,,,
0.0001,969,,,,,,,,,
,969,0.6902997493743896,0.625,0.6902997493743896,2,,,,,
0.0001,979,,,,,,,,,
0.0001,979,,,,,,,,,
0.0001,979,,,,,,,,,
0.0001,979,,,,,,,,,
0.0001,979,,,,,,,,,
0.0001,979,,,,,,,,,
0.0001,979,,,,,,,,,
0.0001,979,,,,,,,,,
0.0001,979,,,,,,,,,
0.0001,979,,,,,,,,,
0.0001,979,,,,,,,,,
0.0001,979,,,,,,,,,
0.0001,979,,,,,,,,,
0.0001,979,,,,,,,,,
0.0001,979,,,,,,,,,
0.0001,979,,,,,,,,,
,979,0.6905368566513062,0.75,0.6905368566513062,2,,,,,
0.0001,989,,,,,,,,,
0.0001,989,,,,,,,,,
0.0001,989,,,,,,,,,
0.0001,989,,,,,,,,,
0.0001,989,,,,,,,,,
0.0001,989,,,,,,,,,
0.0001,989,,,,,,,,,
0.0001,989,,,,,,,,,
0.0001,989,,,,,,,,,
0.0001,989,,,,,,,,,
0.0001,989,,,,,,,,,
0.0001,989,,,,,,,,,
0.0001,989,,,,,,,,,
0.0001,989,,,,,,,,,
0.0001,989,,,,,,,,,
0.0001,989,,,,,,,,,
,989,0.6890268325805664,0.625,0.6890268325805664,2,,,,,
0.0001,999,,,,,,,,,
0.0001,999,,,,,,,,,
0.0001,999,,,,,,,,,
0.0001,999,,,,,,,,,
0.0001,999,,,,,,,,,
0.0001,999,,,,,,,,,
0.0001,999,,,,,,,,,
0.0001,999,,,,,,,,,
0.0001,999,,,,,,,,,
0.0001,999,,,,,,,,,
0.0001,999,,,,,,,,,
0.0001,999,,,,,,,,,
0.0001,999,,,,,,,,,
0.0001,999,,,,,,,,,
0.0001,999,,,,,,,,,
0.0001,999,,,,,,,,,
,999,0.6980375647544861,0.4375,0.6980375647544861,2,,,,,
0.0001,1009,,,,,,,,,
0.0001,1009,,,,,,,,,
0.0001,1009,,,,,,,,,
0.0001,1009,,,,,,,,,
0.0001,1009,,,,,,,,,
0.0001,1009,,,,,,,,,
0.0001,1009,,,,,,,,,
0.0001,1009,,,,,,,,,
0.0001,1009,,,,,,,,,
0.0001,1009,,,,,,,,,
0.0001,1009,,,,,,,,,
0.0001,1009,,,,,,,,,
0.0001,1009,,,,,,,,,
0.0001,1009,,,,,,,,,
0.0001,1009,,,,,,,,,
0.0001,1009,,,,,,,,,
,1009,0.6930240988731384,0.5,0.6930240988731384,2,,,,,
,1013,,,nan,2,nan,nan,,,
,1013,,,,2,,,0.5020202994346619,0.6944606304168701,0.5020202994346619
0.0001,1019,,,,,,,,,
0.0001,1019,,,,,,,,,
0.0001,1019,,,,,,,,,
0.0001,1019,,,,,,,,,
0.0001,1019,,,,,,,,,
0.0001,1019,,,,,,,,,
0.0001,1019,,,,,,,,,
0.0001,1019,,,,,,,,,
0.0001,1019,,,,,,,,,
0.0001,1019,,,,,,,,,
0.0001,1019,,,,,,,,,
0.0001,1019,,,,,,,,,
0.0001,1019,,,,,,,,,
0.0001,1019,,,,,,,,,
0.0001,1019,,,,,,,,,
0.0001,1019,,,,,,,,,
,1019,0.6934993267059326,0.5,0.6934993267059326,3,,,,,
0.0001,1029,,,,,,,,,
0.0001,1029,,,,,,,,,
0.0001,1029,,,,,,,,,
0.0001,1029,,,,,,,,,
0.0001,1029,,,,,,,,,
0.0001,1029,,,,,,,,,
0.0001,1029,,,,,,,,,
0.0001,1029,,,,,,,,,
0.0001,1029,,,,,,,,,
0.0001,1029,,,,,,,,,
0.0001,1029,,,,,,,,,
0.0001,1029,,,,,,,,,
0.0001,1029,,,,,,,,,
0.0001,1029,,,,,,,,,
0.0001,1029,,,,,,,,,
0.0001,1029,,,,,,,,,
,1029,0.702052652835846,0.375,0.702052652835846,3,,,,,
0.0001,1039,,,,,,,,,
0.0001,1039,,,,,,,,,
0.0001,1039,,,,,,,,,
0.0001,1039,,,,,,,,,
0.0001,1039,,,,,,,,,
0.0001,1039,,,,,,,,,
0.0001,1039,,,,,,,,,
0.0001,1039,,,,,,,,,
0.0001,1039,,,,,,,,,
0.0001,1039,,,,,,,,,
0.0001,1039,,,,,,,,,
0.0001,1039,,,,,,,,,
0.0001,1039,,,,,,,,,
0.0001,1039,,,,,,,,,
0.0001,1039,,,,,,,,,
0.0001,1039,,,,,,,,,
,1039,0.7071751356124878,0.3125,0.7071751356124878,3,,,,,
0.0001,1049,,,,,,,,,
0.0001,1049,,,,,,,,,
0.0001,1049,,,,,,,,,
0.0001,1049,,,,,,,,,
0.0001,1049,,,,,,,,,
0.0001,1049,,,,,,,,,
0.0001,1049,,,,,,,,,
0.0001,1049,,,,,,,,,
0.0001,1049,,,,,,,,,
0.0001,1049,,,,,,,,,
0.0001,1049,,,,,,,,,
0.0001,1049,,,,,,,,,
0.0001,1049,,,,,,,,,
0.0001,1049,,,,,,,,,
0.0001,1049,,,,,,,,,
0.0001,1049,,,,,,,,,
,1049,0.782037615776062,0.25,0.782037615776062,3,,,,,
0.0001,1059,,,,,,,,,
0.0001,1059,,,,,,,,,
0.0001,1059,,,,,,,,,
0.0001,1059,,,,,,,,,
0.0001,1059,,,,,,,,,
0.0001,1059,,,,,,,,,
0.0001,1059,,,,,,,,,
0.0001,1059,,,,,,,,,
0.0001,1059,,,,,,,,,
0.0001,1059,,,,,,,,,
0.0001,1059,,,,,,,,,
0.0001,1059,,,,,,,,,
0.0001,1059,,,,,,,,,
0.0001,1059,,,,,,,,,
0.0001,1059,,,,,,,,,
0.0001,1059,,,,,,,,,
,1059,0.6931514739990234,0.5,0.6931514739990234,3,,,,,
0.0001,1069,,,,,,,,,
0.0001,1069,,,,,,,,,
0.0001,1069,,,,,,,,,
0.0001,1069,,,,,,,,,
0.0001,1069,,,,,,,,,
0.0001,1069,,,,,,,,,
0.0001,1069,,,,,,,,,
0.0001,1069,,,,,,,,,
0.0001,1069,,,,,,,,,
0.0001,1069,,,,,,,,,
0.0001,1069,,,,,,,,,
0.0001,1069,,,,,,,,,
0.0001,1069,,,,,,,,,
0.0001,1069,,,,,,,,,
0.0001,1069,,,,,,,,,
0.0001,1069,,,,,,,,,
,1069,0.6952188014984131,0.3125,0.6952188014984131,3,,,,,
0.0001,1079,,,,,,,,,
0.0001,1079,,,,,,,,,
0.0001,1079,,,,,,,,,
0.0001,1079,,,,,,,,,
0.0001,1079,,,,,,,,,
0.0001,1079,,,,,,,,,
0.0001,1079,,,,,,,,,
0.0001,1079,,,,,,,,,
0.0001,1079,,,,,,,,,
0.0001,1079,,,,,,,,,
0.0001,1079,,,,,,,,,
0.0001,1079,,,,,,,,,
0.0001,1079,,,,,,,,,
0.0001,1079,,,,,,,,,
0.0001,1079,,,,,,,,,
0.0001,1079,,,,,,,,,
,1079,0.6951993703842163,0.5,0.6951993703842163,3,,,,,
0.0001,1089,,,,,,,,,
0.0001,1089,,,,,,,,,
0.0001,1089,,,,,,,,,
0.0001,1089,,,,,,,,,
0.0001,1089,,,,,,,,,
0.0001,1089,,,,,,,,,
0.0001,1089,,,,,,,,,
0.0001,1089,,,,,,,,,
0.0001,1089,,,,,,,,,
0.0001,1089,,,,,,,,,
0.0001,1089,,,,,,,,,
0.0001,1089,,,,,,,,,
0.0001,1089,,,,,,,,,
0.0001,1089,,,,,,,,,
0.0001,1089,,,,,,,,,
0.0001,1089,,,,,,,,,
,1089,0.6928609609603882,0.5625,0.6928609609603882,3,,,,,
0.0001,1099,,,,,,,,,
0.0001,1099,,,,,,,,,
0.0001,1099,,,,,,,,,
0.0001,1099,,,,,,,,,
0.0001,1099,,,,,,,,,
0.0001,1099,,,,,,,,,
0.0001,1099,,,,,,,,,
0.0001,1099,,,,,,,,,
0.0001,1099,,,,,,,,,
0.0001,1099,,,,,,,,,
0.0001,1099,,,,,,,,,
0.0001,1099,,,,,,,,,
0.0001,1099,,,,,,,,,
0.0001,1099,,,,,,,,,
0.0001,1099,,,,,,,,,
0.0001,1099,,,,,,,,,
,1099,0.6960263252258301,0.5,0.6960263252258301,3,,,,,
0.0001,1109,,,,,,,,,
0.0001,1109,,,,,,,,,
0.0001,1109,,,,,,,,,
0.0001,1109,,,,,,,,,
0.0001,1109,,,,,,,,,
0.0001,1109,,,,,,,,,
0.0001,1109,,,,,,,,,
0.0001,1109,,,,,,,,,
0.0001,1109,,,,,,,,,
0.0001,1109,,,,,,,,,
0.0001,1109,,,,,,,,,
0.0001,1109,,,,,,,,,
0.0001,1109,,,,,,,,,
0.0001,1109,,,,,,,,,
0.0001,1109,,,,,,,,,
0.0001,1109,,,,,,,,,
,1109,0.6922641396522522,0.5625,0.6922641396522522,3,,,,,
0.0001,1119,,,,,,,,,
0.0001,1119,,,,,,,,,
0.0001,1119,,,,,,,,,
0.0001,1119,,,,,,,,,
0.0001,1119,,,,,,,,,
0.0001,1119,,,,,,,,,
0.0001,1119,,,,,,,,,
0.0001,1119,,,,,,,,,
0.0001,1119,,,,,,,,,
0.0001,1119,,,,,,,,,
0.0001,1119,,,,,,,,,
0.0001,1119,,,,,,,,,
0.0001,1119,,,,,,,,,
0.0001,1119,,,,,,,,,
0.0001,1119,,,,,,,,,
0.0001,1119,,,,,,,,,
,1119,0.6890604496002197,0.5625,0.6890604496002197,3,,,,,
0.0001,1129,,,,,,,,,
0.0001,1129,,,,,,,,,
0.0001,1129,,,,,,,,,
0.0001,1129,,,,,,,,,
0.0001,1129,,,,,,,,,
0.0001,1129,,,,,,,,,
0.0001,1129,,,,,,,,,
0.0001,1129,,,,,,,,,
0.0001,1129,,,,,,,,,
0.0001,1129,,,,,,,,,
0.0001,1129,,,,,,,,,
0.0001,1129,,,,,,,,,
0.0001,1129,,,,,,,,,
0.0001,1129,,,,,,,,,
0.0001,1129,,,,,,,,,
0.0001,1129,,,,,,,,,
,1129,0.704143226146698,0.375,0.704143226146698,3,,,,,
0.0001,1139,,,,,,,,,
0.0001,1139,,,,,,,,,
0.0001,1139,,,,,,,,,
0.0001,1139,,,,,,,,,
0.0001,1139,,,,,,,,,
0.0001,1139,,,,,,,,,
0.0001,1139,,,,,,,,,
0.0001,1139,,,,,,,,,
0.0001,1139,,,,,,,,,
0.0001,1139,,,,,,,,,
0.0001,1139,,,,,,,,,
0.0001,1139,,,,,,,,,
0.0001,1139,,,,,,,,,
0.0001,1139,,,,,,,,,
0.0001,1139,,,,,,,,,
0.0001,1139,,,,,,,,,
,1139,0.7067518830299377,0.3125,0.7067518830299377,3,,,,,
0.0001,1149,,,,,,,,,
0.0001,1149,,,,,,,,,
0.0001,1149,,,,,,,,,
0.0001,1149,,,,,,,,,
0.0001,1149,,,,,,,,,
0.0001,1149,,,,,,,,,
0.0001,1149,,,,,,,,,
0.0001,1149,,,,,,,,,
0.0001,1149,,,,,,,,,
0.0001,1149,,,,,,,,,
0.0001,1149,,,,,,,,,
0.0001,1149,,,,,,,,,
0.0001,1149,,,,,,,,,
0.0001,1149,,,,,,,,,
0.0001,1149,,,,,,,,,
0.0001,1149,,,,,,,,,
,1149,0.6818726062774658,0.625,0.6818726062774658,3,,,,,
0.0001,1159,,,,,,,,,
0.0001,1159,,,,,,,,,
0.0001,1159,,,,,,,,,
0.0001,1159,,,,,,,,,
0.0001,1159,,,,,,,,,
0.0001,1159,,,,,,,,,
0.0001,1159,,,,,,,,,
0.0001,1159,,,,,,,,,
0.0001,1159,,,,,,,,,
0.0001,1159,,,,,,,,,
0.0001,1159,,,,,,,,,
0.0001,1159,,,,,,,,,
0.0001,1159,,,,,,,,,
0.0001,1159,,,,,,,,,
0.0001,1159,,,,,,,,,
0.0001,1159,,,,,,,,,
,1159,0.6997555494308472,0.4375,0.6997555494308472,3,,,,,
0.0001,1169,,,,,,,,,
0.0001,1169,,,,,,,,,
0.0001,1169,,,,,,,,,
0.0001,1169,,,,,,,,,
0.0001,1169,,,,,,,,,
0.0001,1169,,,,,,,,,
0.0001,1169,,,,,,,,,
0.0001,1169,,,,,,,,,
0.0001,1169,,,,,,,,,
0.0001,1169,,,,,,,,,
0.0001,1169,,,,,,,,,
0.0001,1169,,,,,,,,,
0.0001,1169,,,,,,,,,
0.0001,1169,,,,,,,,,
0.0001,1169,,,,,,,,,
0.0001,1169,,,,,,,,,
,1169,0.6936586499214172,0.5,0.6936586499214172,3,,,,,
0.0001,1179,,,,,,,,,
0.0001,1179,,,,,,,,,
0.0001,1179,,,,,,,,,
0.0001,1179,,,,,,,,,
0.0001,1179,,,,,,,,,
0.0001,1179,,,,,,,,,
0.0001,1179,,,,,,,,,
0.0001,1179,,,,,,,,,
0.0001,1179,,,,,,,,,
0.0001,1179,,,,,,,,,
0.0001,1179,,,,,,,,,
0.0001,1179,,,,,,,,,
0.0001,1179,,,,,,,,,
0.0001,1179,,,,,,,,,
0.0001,1179,,,,,,,,,
0.0001,1179,,,,,,,,,
,1179,0.6941696405410767,0.375,0.6941696405410767,3,,,,,
0.0001,1189,,,,,,,,,
0.0001,1189,,,,,,,,,
0.0001,1189,,,,,,,,,
0.0001,1189,,,,,,,,,
0.0001,1189,,,,,,,,,
0.0001,1189,,,,,,,,,
0.0001,1189,,,,,,,,,
0.0001,1189,,,,,,,,,
0.0001,1189,,,,,,,,,
0.0001,1189,,,,,,,,,
0.0001,1189,,,,,,,,,
0.0001,1189,,,,,,,,,
0.0001,1189,,,,,,,,,
0.0001,1189,,,,,,,,,
0.0001,1189,,,,,,,,,
0.0001,1189,,,,,,,,,
,1189,0.693429708480835,0.5,0.693429708480835,3,,,,,
0.0001,1199,,,,,,,,,
0.0001,1199,,,,,,,,,
0.0001,1199,,,,,,,,,
0.0001,1199,,,,,,,,,
0.0001,1199,,,,,,,,,
0.0001,1199,,,,,,,,,
0.0001,1199,,,,,,,,,
0.0001,1199,,,,,,,,,
0.0001,1199,,,,,,,,,
0.0001,1199,,,,,,,,,
0.0001,1199,,,,,,,,,
0.0001,1199,,,,,,,,,
0.0001,1199,,,,,,,,,
0.0001,1199,,,,,,,,,
0.0001,1199,,,,,,,,,
0.0001,1199,,,,,,,,,
,1199,0.6921829581260681,0.5625,0.6921829581260681,3,,,,,
0.0001,1209,,,,,,,,,
0.0001,1209,,,,,,,,,
0.0001,1209,,,,,,,,,
0.0001,1209,,,,,,,,,
0.0001,1209,,,,,,,,,
0.0001,1209,,,,,,,,,
0.0001,1209,,,,,,,,,
0.0001,1209,,,,,,,,,
0.0001,1209,,,,,,,,,
0.0001,1209,,,,,,,,,
0.0001,1209,,,,,,,,,
0.0001,1209,,,,,,,,,
0.0001,1209,,,,,,,,,
0.0001,1209,,,,,,,,,
0.0001,1209,,,,,,,,,
0.0001,1209,,,,,,,,,
,1209,0.6902480125427246,0.5625,0.6902480125427246,3,,,,,
0.0001,1219,,,,,,,,,
0.0001,1219,,,,,,,,,
0.0001,1219,,,,,,,,,
0.0001,1219,,,,,,,,,
0.0001,1219,,,,,,,,,
0.0001,1219,,,,,,,,,
0.0001,1219,,,,,,,,,
0.0001,1219,,,,,,,,,
0.0001,1219,,,,,,,,,
0.0001,1219,,,,,,,,,
0.0001,1219,,,,,,,,,
0.0001,1219,,,,,,,,,
0.0001,1219,,,,,,,,,
0.0001,1219,,,,,,,,,
0.0001,1219,,,,,,,,,
0.0001,1219,,,,,,,,,
,1219,0.690199077129364,0.5625,0.690199077129364,3,,,,,
0.0001,1229,,,,,,,,,
0.0001,1229,,,,,,,,,
0.0001,1229,,,,,,,,,
0.0001,1229,,,,,,,,,
0.0001,1229,,,,,,,,,
0.0001,1229,,,,,,,,,
0.0001,1229,,,,,,,,,
0.0001,1229,,,,,,,,,
0.0001,1229,,,,,,,,,
0.0001,1229,,,,,,,,,
0.0001,1229,,,,,,,,,
0.0001,1229,,,,,,,,,
0.0001,1229,,,,,,,,,
0.0001,1229,,,,,,,,,
0.0001,1229,,,,,,,,,
0.0001,1229,,,,,,,,,
,1229,0.6752933263778687,0.6875,0.6752933263778687,3,,,,,
0.0001,1239,,,,,,,,,
0.0001,1239,,,,,,,,,
0.0001,1239,,,,,,,,,
0.0001,1239,,,,,,,,,
0.0001,1239,,,,,,,,,
0.0001,1239,,,,,,,,,
0.0001,1239,,,,,,,,,
0.0001,1239,,,,,,,,,
0.0001,1239,,,,,,,,,
0.0001,1239,,,,,,,,,
0.0001,1239,,,,,,,,,
0.0001,1239,,,,,,,,,
0.0001,1239,,,,,,,,,
0.0001,1239,,,,,,,,,
0.0001,1239,,,,,,,,,
0.0001,1239,,,,,,,,,
,1239,0.6913477182388306,0.5625,0.6913477182388306,3,,,,,
0.0001,1249,,,,,,,,,
0.0001,1249,,,,,,,,,
0.0001,1249,,,,,,,,,
0.0001,1249,,,,,,,,,
0.0001,1249,,,,,,,,,
0.0001,1249,,,,,,,,,
0.0001,1249,,,,,,,,,
0.0001,1249,,,,,,,,,
0.0001,1249,,,,,,,,,
0.0001,1249,,,,,,,,,
0.0001,1249,,,,,,,,,
0.0001,1249,,,,,,,,,
0.0001,1249,,,,,,,,,
0.0001,1249,,,,,,,,,
0.0001,1249,,,,,,,,,
0.0001,1249,,,,,,,,,
,1249,0.6904938220977783,0.625,0.6904938220977783,3,,,,,
0.0001,1259,,,,,,,,,
0.0001,1259,,,,,,,,,
0.0001,1259,,,,,,,,,
0.0001,1259,,,,,,,,,
0.0001,1259,,,,,,,,,
0.0001,1259,,,,,,,,,
0.0001,1259,,,,,,,,,
0.0001,1259,,,,,,,,,
0.0001,1259,,,,,,,,,
0.0001,1259,,,,,,,,,
0.0001,1259,,,,,,,,,
0.0001,1259,,,,,,,,,
0.0001,1259,,,,,,,,,
0.0001,1259,,,,,,,,,
0.0001,1259,,,,,,,,,
0.0001,1259,,,,,,,,,
,1259,0.6906558871269226,0.625,0.6906558871269226,3,,,,,
0.0001,1269,,,,,,,,,
0.0001,1269,,,,,,,,,
0.0001,1269,,,,,,,,,
0.0001,1269,,,,,,,,,
0.0001,1269,,,,,,,,,
0.0001,1269,,,,,,,,,
0.0001,1269,,,,,,,,,
0.0001,1269,,,,,,,,,
0.0001,1269,,,,,,,,,
0.0001,1269,,,,,,,,,
0.0001,1269,,,,,,,,,
0.0001,1269,,,,,,,,,
0.0001,1269,,,,,,,,,
0.0001,1269,,,,,,,,,
0.0001,1269,,,,,,,,,
0.0001,1269,,,,,,,,,
,1269,0.6969592571258545,0.4375,0.6969592571258545,3,,,,,
0.0001,1279,,,,,,,,,
0.0001,1279,,,,,,,,,
0.0001,1279,,,,,,,,,
0.0001,1279,,,,,,,,,
0.0001,1279,,,,,,,,,
0.0001,1279,,,,,,,,,
0.0001,1279,,,,,,,,,
0.0001,1279,,,,,,,,,
0.0001,1279,,,,,,,,,
0.0001,1279,,,,,,,,,
0.0001,1279,,,,,,,,,
0.0001,1279,,,,,,,,,
0.0001,1279,,,,,,,,,
0.0001,1279,,,,,,,,,
0.0001,1279,,,,,,,,,
0.0001,1279,,,,,,,,,
,1279,0.6822306513786316,0.625,0.6822306513786316,3,,,,,
0.0001,1289,,,,,,,,,
0.0001,1289,,,,,,,,,
0.0001,1289,,,,,,,,,
0.0001,1289,,,,,,,,,
0.0001,1289,,,,,,,,,
0.0001,1289,,,,,,,,,
0.0001,1289,,,,,,,,,
0.0001,1289,,,,,,,,,
0.0001,1289,,,,,,,,,
0.0001,1289,,,,,,,,,
0.0001,1289,,,,,,,,,
0.0001,1289,,,,,,,,,
0.0001,1289,,,,,,,,,
0.0001,1289,,,,,,,,,
0.0001,1289,,,,,,,,,
0.0001,1289,,,,,,,,,
,1289,0.6960674524307251,0.4375,0.6960674524307251,3,,,,,
0.0001,1299,,,,,,,,,
0.0001,1299,,,,,,,,,
0.0001,1299,,,,,,,,,
0.0001,1299,,,,,,,,,
0.0001,1299,,,,,,,,,
0.0001,1299,,,,,,,,,
0.0001,1299,,,,,,,,,
0.0001,1299,,,,,,,,,
0.0001,1299,,,,,,,,,
0.0001,1299,,,,,,,,,
0.0001,1299,,,,,,,,,
0.0001,1299,,,,,,,,,
0.0001,1299,,,,,,,,,
0.0001,1299,,,,,,,,,
0.0001,1299,,,,,,,,,
0.0001,1299,,,,,,,,,
,1299,0.680098831653595,0.625,0.680098831653595,3,,,,,
0.0001,1309,,,,,,,,,
0.0001,1309,,,,,,,,,
0.0001,1309,,,,,,,,,
0.0001,1309,,,,,,,,,
0.0001,1309,,,,,,,,,
0.0001,1309,,,,,,,,,
0.0001,1309,,,,,,,,,
0.0001,1309,,,,,,,,,
0.0001,1309,,,,,,,,,
0.0001,1309,,,,,,,,,
0.0001,1309,,,,,,,,,
0.0001,1309,,,,,,,,,
0.0001,1309,,,,,,,,,
0.0001,1309,,,,,,,,,
0.0001,1309,,,,,,,,,
0.0001,1309,,,,,,,,,
,1309,0.6901865005493164,0.625,0.6901865005493164,3,,,,,
0.0001,1319,,,,,,,,,
0.0001,1319,,,,,,,,,
0.0001,1319,,,,,,,,,
0.0001,1319,,,,,,,,,
0.0001,1319,,,,,,,,,
0.0001,1319,,,,,,,,,
0.0001,1319,,,,,,,,,
0.0001,1319,,,,,,,,,
0.0001,1319,,,,,,,,,
0.0001,1319,,,,,,,,,
0.0001,1319,,,,,,,,,
0.0001,1319,,,,,,,,,
0.0001,1319,,,,,,,,,
0.0001,1319,,,,,,,,,
0.0001,1319,,,,,,,,,
0.0001,1319,,,,,,,,,
,1319,0.6952072381973267,0.5,0.6952072381973267,3,,,,,
0.0001,1329,,,,,,,,,
0.0001,1329,,,,,,,,,
0.0001,1329,,,,,,,,,
0.0001,1329,,,,,,,,,
0.0001,1329,,,,,,,,,
0.0001,1329,,,,,,,,,
0.0001,1329,,,,,,,,,
0.0001,1329,,,,,,,,,
0.0001,1329,,,,,,,,,
0.0001,1329,,,,,,,,,
0.0001,1329,,,,,,,,,
0.0001,1329,,,,,,,,,
0.0001,1329,,,,,,,,,
0.0001,1329,,,,,,,,,
0.0001,1329,,,,,,,,,
0.0001,1329,,,,,,,,,
,1329,0.6931706666946411,0.5,0.6931706666946411,3,,,,,
0.0001,1339,,,,,,,,,
0.0001,1339,,,,,,,,,
0.0001,1339,,,,,,,,,
0.0001,1339,,,,,,,,,
0.0001,1339,,,,,,,,,
0.0001,1339,,,,,,,,,
0.0001,1339,,,,,,,,,
0.0001,1339,,,,,,,,,
0.0001,1339,,,,,,,,,
0.0001,1339,,,,,,,,,
0.0001,1339,,,,,,,,,
0.0001,1339,,,,,,,,,
0.0001,1339,,,,,,,,,
0.0001,1339,,,,,,,,,
0.0001,1339,,,,,,,,,
0.0001,1339,,,,,,,,,
,1339,0.6938378810882568,0.4375,0.6938378810882568,3,,,,,
0.0001,1349,,,,,,,,,
0.0001,1349,,,,,,,,,
0.0001,1349,,,,,,,,,
0.0001,1349,,,,,,,,,
0.0001,1349,,,,,,,,,
0.0001,1349,,,,,,,,,
0.0001,1349,,,,,,,,,
0.0001,1349,,,,,,,,,
0.0001,1349,,,,,,,,,
0.0001,1349,,,,,,,,,
0.0001,1349,,,,,,,,,
0.0001,1349,,,,,,,,,
0.0001,1349,,,,,,,,,
0.0001,1349,,,,,,,,,
0.0001,1349,,,,,,,,,
0.0001,1349,,,,,,,,,
,1349,0.6623638868331909,0.6875,0.6623638868331909,3,,,,,
,1351,,,nan,3,nan,nan,,,
,1351,,,,3,,,0.502714991569519,0.6941524147987366,0.502714991569519
0.0001,1359,,,,,,,,,
0.0001,1359,,,,,,,,,
0.0001,1359,,,,,,,,,
0.0001,1359,,,,,,,,,
0.0001,1359,,,,,,,,,
0.0001,1359,,,,,,,,,
0.0001,1359,,,,,,,,,
0.0001,1359,,,,,,,,,
0.0001,1359,,,,,,,,,
0.0001,1359,,,,,,,,,
0.0001,1359,,,,,,,,,
0.0001,1359,,,,,,,,,
0.0001,1359,,,,,,,,,
0.0001,1359,,,,,,,,,
0.0001,1359,,,,,,,,,
0.0001,1359,,,,,,,,,
,1359,0.7006613612174988,0.375,0.7006613612174988,4,,,,,
0.0001,1369,,,,,,,,,
0.0001,1369,,,,,,,,,
0.0001,1369,,,,,,,,,
0.0001,1369,,,,,,,,,
0.0001,1369,,,,,,,,,
0.0001,1369,,,,,,,,,
0.0001,1369,,,,,,,,,
0.0001,1369,,,,,,,,,
0.0001,1369,,,,,,,,,
0.0001,1369,,,,,,,,,
0.0001,1369,,,,,,,,,
0.0001,1369,,,,,,,,,
0.0001,1369,,,,,,,,,
0.0001,1369,,,,,,,,,
0.0001,1369,,,,,,,,,
0.0001,1369,,,,,,,,,
,1369,0.7065936923027039,0.375,0.7065936923027039,4,,,,,
0.0001,1379,,,,,,,,,
0.0001,1379,,,,,,,,,
0.0001,1379,,,,,,,,,
0.0001,1379,,,,,,,,,
0.0001,1379,,,,,,,,,
0.0001,1379,,,,,,,,,
0.0001,1379,,,,,,,,,
0.0001,1379,,,,,,,,,
0.0001,1379,,,,,,,,,
0.0001,1379,,,,,,,,,
0.0001,1379,,,,,,,,,
0.0001,1379,,,,,,,,,
0.0001,1379,,,,,,,,,
0.0001,1379,,,,,,,,,
0.0001,1379,,,,,,,,,
0.0001,1379,,,,,,,,,
,1379,0.7010778784751892,0.4375,0.7010778784751892,4,,,,,
0.0001,1389,,,,,,,,,
0.0001,1389,,,,,,,,,
0.0001,1389,,,,,,,,,
0.0001,1389,,,,,,,,,
0.0001,1389,,,,,,,,,
0.0001,1389,,,,,,,,,
0.0001,1389,,,,,,,,,
0.0001,1389,,,,,,,,,
0.0001,1389,,,,,,,,,
0.0001,1389,,,,,,,,,
0.0001,1389,,,,,,,,,
0.0001,1389,,,,,,,,,
0.0001,1389,,,,,,,,,
0.0001,1389,,,,,,,,,
0.0001,1389,,,,,,,,,
0.0001,1389,,,,,,,,,
,1389,0.6896296739578247,0.625,0.6896296739578247,4,,,,,
0.0001,1399,,,,,,,,,
0.0001,1399,,,,,,,,,
0.0001,1399,,,,,,,,,
0.0001,1399,,,,,,,,,
0.0001,1399,,,,,,,,,
0.0001,1399,,,,,,,,,
0.0001,1399,,,,,,,,,
0.0001,1399,,,,,,,,,
0.0001,1399,,,,,,,,,
0.0001,1399,,,,,,,,,
0.0001,1399,,,,,,,,,
0.0001,1399,,,,,,,,,
0.0001,1399,,,,,,,,,
0.0001,1399,,,,,,,,,
0.0001,1399,,,,,,,,,
0.0001,1399,,,,,,,,,
,1399,0.6940804123878479,0.5,0.6940804123878479,4,,,,,
0.0001,1409,,,,,,,,,
0.0001,1409,,,,,,,,,
0.0001,1409,,,,,,,,,
0.0001,1409,,,,,,,,,
0.0001,1409,,,,,,,,,
0.0001,1409,,,,,,,,,
0.0001,1409,,,,,,,,,
0.0001,1409,,,,,,,,,
0.0001,1409,,,,,,,,,
0.0001,1409,,,,,,,,,
0.0001,1409,,,,,,,,,
0.0001,1409,,,,,,,,,
0.0001,1409,,,,,,,,,
0.0001,1409,,,,,,,,,
