lr-AdamW,step,vqa/train/loss,vqa/train/score,val/the_metric,epoch,vqa/val/loss,vqa/val/score,vqa/val/score_epoch,vqa/val/loss_epoch,vqa/train/score_epoch,vqa/train/loss_epoch,train/the_metric
0.0001,1509,,,,,,,,,,,
,1509,3.3090672492980957,0.6812499761581421,3.3090672492980957,1,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
,1519,4.931701183319092,0.39375001192092896,4.931701183319092,1,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
,1529,4.334142684936523,0.38750001788139343,4.334142684936523,1,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
,1539,2.6612203121185303,0.65625,2.6612203121185303,1,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
,1549,3.577507734298706,0.699999988079071,3.577507734298706,1,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
,1559,3.7542624473571777,0.7312500476837158,3.7542624473571777,1,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
,1569,3.9996118545532227,0.550000011920929,3.9996118545532227,1,,,,,,,
0.0001,1579,,,,,,,,,,,
0.0001,1579,,,,,,,,,,,
0.0001,1579,,,,,,,,,,,
0.0001,1579,,,,,,,,,,,
0.0001,1579,,,,,,,,,,,
0.0001,1579,,,,,,,,,,,
0.0001,1579,,,,,,,,,,,
0.0001,1579,,,,,,,,,,,
,1579,3.4361088275909424,0.518750011920929,3.4361088275909424,1,,,,,,,
0.0001,1589,,,,,,,,,,,
0.0001,1589,,,,,,,,,,,
0.0001,1589,,,,,,,,,,,
0.0001,1589,,,,,,,,,,,
0.0001,1589,,,,,,,,,,,
0.0001,1589,,,,,,,,,,,
0.0001,1589,,,,,,,,,,,
0.0001,1589,,,,,,,,,,,
,1589,5.095251560211182,0.40625,5.095251560211182,1,,,,,,,
0.0001,1599,,,,,,,,,,,
0.0001,1599,,,,,,,,,,,
0.0001,1599,,,,,,,,,,,
0.0001,1599,,,,,,,,,,,
0.0001,1599,,,,,,,,,,,
0.0001,1599,,,,,,,,,,,
0.0001,1599,,,,,,,,,,,
0.0001,1599,,,,,,,,,,,
,1599,3.6461031436920166,0.581250011920929,3.6461031436920166,1,,,,,,,
0.0001,1609,,,,,,,,,,,
0.0001,1609,,,,,,,,,,,
0.0001,1609,,,,,,,,,,,
0.0001,1609,,,,,,,,,,,
0.0001,1609,,,,,,,,,,,
0.0001,1609,,,,,,,,,,,
0.0001,1609,,,,,,,,,,,
0.0001,1609,,,,,,,,,,,
,1609,5.811183929443359,0.41875001788139343,5.811183929443359,1,,,,,,,
0.0001,1619,,,,,,,,,,,
0.0001,1619,,,,,,,,,,,
0.0001,1619,,,,,,,,,,,
0.0001,1619,,,,,,,,,,,
0.0001,1619,,,,,,,,,,,
0.0001,1619,,,,,,,,,,,
0.0001,1619,,,,,,,,,,,
0.0001,1619,,,,,,,,,,,
,1619,5.27094030380249,0.518750011920929,5.27094030380249,1,,,,,,,
0.0001,1629,,,,,,,,,,,
0.0001,1629,,,,,,,,,,,
0.0001,1629,,,,,,,,,,,
0.0001,1629,,,,,,,,,,,
0.0001,1629,,,,,,,,,,,
0.0001,1629,,,,,,,,,,,
0.0001,1629,,,,,,,,,,,
0.0001,1629,,,,,,,,,,,
,1629,4.5503315925598145,0.706250011920929,4.5503315925598145,1,,,,,,,
0.0001,1639,,,,,,,,,,,
0.0001,1639,,,,,,,,,,,
0.0001,1639,,,,,,,,,,,
0.0001,1639,,,,,,,,,,,
0.0001,1639,,,,,,,,,,,
0.0001,1639,,,,,,,,,,,
0.0001,1639,,,,,,,,,,,
0.0001,1639,,,,,,,,,,,
,1639,3.5719704627990723,0.65625,3.5719704627990723,1,,,,,,,
0.0001,1649,,,,,,,,,,,
0.0001,1649,,,,,,,,,,,
0.0001,1649,,,,,,,,,,,
0.0001,1649,,,,,,,,,,,
0.0001,1649,,,,,,,,,,,
0.0001,1649,,,,,,,,,,,
0.0001,1649,,,,,,,,,,,
0.0001,1649,,,,,,,,,,,
,1649,5.334639072418213,0.6187499761581421,5.334639072418213,1,,,,,,,
0.0001,1659,,,,,,,,,,,
0.0001,1659,,,,,,,,,,,
0.0001,1659,,,,,,,,,,,
0.0001,1659,,,,,,,,,,,
0.0001,1659,,,,,,,,,,,
0.0001,1659,,,,,,,,,,,
0.0001,1659,,,,,,,,,,,
0.0001,1659,,,,,,,,,,,
,1659,5.045987129211426,0.59375,5.045987129211426,1,,,,,,,
0.0001,1669,,,,,,,,,,,
0.0001,1669,,,,,,,,,,,
0.0001,1669,,,,,,,,,,,
0.0001,1669,,,,,,,,,,,
0.0001,1669,,,,,,,,,,,
0.0001,1669,,,,,,,,,,,
0.0001,1669,,,,,,,,,,,
0.0001,1669,,,,,,,,,,,
,1669,2.578082799911499,0.84375,2.578082799911499,1,,,,,,,
0.0001,1679,,,,,,,,,,,
0.0001,1679,,,,,,,,,,,
0.0001,1679,,,,,,,,,,,
0.0001,1679,,,,,,,,,,,
0.0001,1679,,,,,,,,,,,
0.0001,1679,,,,,,,,,,,
0.0001,1679,,,,,,,,,,,
0.0001,1679,,,,,,,,,,,
,1679,4.897790431976318,0.612500011920929,4.897790431976318,1,,,,,,,
0.0001,1689,,,,,,,,,,,
0.0001,1689,,,,,,,,,,,
0.0001,1689,,,,,,,,,,,
0.0001,1689,,,,,,,,,,,
0.0001,1689,,,,,,,,,,,
0.0001,1689,,,,,,,,,,,
0.0001,1689,,,,,,,,,,,
0.0001,1689,,,,,,,,,,,
,1689,4.948655128479004,0.574999988079071,4.948655128479004,1,,,,,,,
0.0001,1699,,,,,,,,,,,
0.0001,1699,,,,,,,,,,,
0.0001,1699,,,,,,,,,,,
,1699,3.6256847381591797,0.5307692289352417,3.6256847381591797,1,,,,,,,
,1699,,,0.6179438829421997,1,4.175564765930176,0.6198834776878357,0.6179438829421997,4.176769256591797,,,
,1699,,,,1,,,,,0.5811456441879272,4.291937828063965,0.5811456441879272
0.0001,1709,,,,,,,,,,,
0.0001,1709,,,,,,,,,,,
0.0001,1709,,,,,,,,,,,
0.0001,1709,,,,,,,,,,,
0.0001,1709,,,,,,,,,,,
0.0001,1709,,,,,,,,,,,
0.0001,1709,,,,,,,,,,,
0.0001,1709,,,,,,,,,,,
,1709,6.400291919708252,0.53125,6.400291919708252,2,,,,,,,
0.0001,1719,,,,,,,,,,,
0.0001,1719,,,,,,,,,,,
0.0001,1719,,,,,,,,,,,
0.0001,1719,,,,,,,,,,,
0.0001,1719,,,,,,,,,,,
0.0001,1719,,,,,,,,,,,
0.0001,1719,,,,,,,,,,,
0.0001,1719,,,,,,,,,,,
,1719,3.157029151916504,0.84375,3.157029151916504,2,,,,,,,
0.0001,1729,,,,,,,,,,,
0.0001,1729,,,,,,,,,,,
0.0001,1729,,,,,,,,,,,
0.0001,1729,,,,,,,,,,,
0.0001,1729,,,,,,,,,,,
0.0001,1729,,,,,,,,,,,
0.0001,1729,,,,,,,,,,,
0.0001,1729,,,,,,,,,,,
,1729,3.8214614391326904,0.574999988079071,3.8214614391326904,2,,,,,,,
0.0001,1739,,,,,,,,,,,
0.0001,1739,,,,,,,,,,,
0.0001,1739,,,,,,,,,,,
0.0001,1739,,,,,,,,,,,
0.0001,1739,,,,,,,,,,,
0.0001,1739,,,,,,,,,,,
0.0001,1739,,,,,,,,,,,
0.0001,1739,,,,,,,,,,,
,1739,3.5004940032958984,0.6875,3.5004940032958984,2,,,,,,,
0.0001,1749,,,,,,,,,,,
0.0001,1749,,,,,,,,,,,
0.0001,1749,,,,,,,,,,,
0.0001,1749,,,,,,,,,,,
0.0001,1749,,,,,,,,,,,
0.0001,1749,,,,,,,,,,,
0.0001,1749,,,,,,,,,,,
0.0001,1749,,,,,,,,,,,
,1749,4.354968547821045,0.5625,4.354968547821045,2,,,,,,,
0.0001,1759,,,,,,,,,,,
0.0001,1759,,,,,,,,,,,
0.0001,1759,,,,,,,,,,,
0.0001,1759,,,,,,,,,,,
0.0001,1759,,,,,,,,,,,
0.0001,1759,,,,,,,,,,,
0.0001,1759,,,,,,,,,,,
0.0001,1759,,,,,,,,,,,
,1759,2.8761322498321533,0.6187499761581421,2.8761322498321533,2,,,,,,,
0.0001,1769,,,,,,,,,,,
0.0001,1769,,,,,,,,,,,
0.0001,1769,,,,,,,,,,,
0.0001,1769,,,,,,,,,,,
0.0001,1769,,,,,,,,,,,
0.0001,1769,,,,,,,,,,,
0.0001,1769,,,,,,,,,,,
0.0001,1769,,,,,,,,,,,
,1769,3.5675060749053955,0.625,3.5675060749053955,2,,,,,,,
0.0001,1779,,,,,,,,,,,
0.0001,1779,,,,,,,,,,,
0.0001,1779,,,,,,,,,,,
0.0001,1779,,,,,,,,,,,
0.0001,1779,,,,,,,,,,,
0.0001,1779,,,,,,,,,,,
0.0001,1779,,,,,,,,,,,
0.0001,1779,,,,,,,,,,,
,1779,4.0264506340026855,0.6187499761581421,4.0264506340026855,2,,,,,,,
0.0001,1789,,,,,,,,,,,
0.0001,1789,,,,,,,,,,,
0.0001,1789,,,,,,,,,,,
0.0001,1789,,,,,,,,,,,
0.0001,1789,,,,,,,,,,,
0.0001,1789,,,,,,,,,,,
0.0001,1789,,,,,,,,,,,
0.0001,1789,,,,,,,,,,,
,1789,5.43511962890625,0.637499988079071,5.43511962890625,2,,,,,,,
0.0001,1799,,,,,,,,,,,
0.0001,1799,,,,,,,,,,,
0.0001,1799,,,,,,,,,,,
0.0001,1799,,,,,,,,,,,
0.0001,1799,,,,,,,,,,,
0.0001,1799,,,,,,,,,,,
0.0001,1799,,,,,,,,,,,
0.0001,1799,,,,,,,,,,,
,1799,2.9426651000976562,0.706250011920929,2.9426651000976562,2,,,,,,,
0.0001,1809,,,,,,,,,,,
0.0001,1809,,,,,,,,,,,
0.0001,1809,,,,,,,,,,,
0.0001,1809,,,,,,,,,,,
0.0001,1809,,,,,,,,,,,
0.0001,1809,,,,,,,,,,,
0.0001,1809,,,,,,,,,,,
0.0001,1809,,,,,,,,,,,
,1809,5.131432056427002,0.5874999761581421,5.131432056427002,2,,,,,,,
0.0001,1819,,,,,,,,,,,
0.0001,1819,,,,,,,,,,,
0.0001,1819,,,,,,,,,,,
0.0001,1819,,,,,,,,,,,
0.0001,1819,,,,,,,,,,,
0.0001,1819,,,,,,,,,,,
0.0001,1819,,,,,,,,,,,
0.0001,1819,,,,,,,,,,,
,1819,4.498294830322266,0.574999988079071,4.498294830322266,2,,,,,,,
0.0001,1829,,,,,,,,,,,
0.0001,1829,,,,,,,,,,,
0.0001,1829,,,,,,,,,,,
0.0001,1829,,,,,,,,,,,
0.0001,1829,,,,,,,,,,,
0.0001,1829,,,,,,,,,,,
0.0001,1829,,,,,,,,,,,
0.0001,1829,,,,,,,,,,,
,1829,3.8231191635131836,0.4937500059604645,3.8231191635131836,2,,,,,,,
0.0001,1839,,,,,,,,,,,
0.0001,1839,,,,,,,,,,,
0.0001,1839,,,,,,,,,,,
0.0001,1839,,,,,,,,,,,
0.0001,1839,,,,,,,,,,,
0.0001,1839,,,,,,,,,,,
0.0001,1839,,,,,,,,,,,
0.0001,1839,,,,,,,,,,,
,1839,3.7538771629333496,0.768750011920929,3.7538771629333496,2,,,,,,,
0.0001,1849,,,,,,,,,,,
0.0001,1849,,,,,,,,,,,
0.0001,1849,,,,,,,,,,,
0.0001,1849,,,,,,,,,,,
0.0001,1849,,,,,,,,,,,
0.0001,1849,,,,,,,,,,,
0.0001,1849,,,,,,,,,,,
0.0001,1849,,,,,,,,,,,
,1849,2.8926243782043457,0.512499988079071,2.8926243782043457,2,,,,,,,
0.0001,1859,,,,,,,,,,,
0.0001,1859,,,,,,,,,,,
0.0001,1859,,,,,,,,,,,
0.0001,1859,,,,,,,,,,,
0.0001,1859,,,,,,,,,,,
0.0001,1859,,,,,,,,,,,
0.0001,1859,,,,,,,,,,,
0.0001,1859,,,,,,,,,,,
,1859,4.019445419311523,0.7875000238418579,4.019445419311523,2,,,,,,,
0.0001,1869,,,,,,,,,,,
0.0001,1869,,,,,,,,,,,
0.0001,1869,,,,,,,,,,,
0.0001,1869,,,,,,,,,,,
0.0001,1869,,,,,,,,,,,
0.0001,1869,,,,,,,,,,,
0.0001,1869,,,,,,,,,,,
0.0001,1869,,,,,,,,,,,
,1869,3.2665369510650635,0.512499988079071,3.2665369510650635,2,,,,,,,
0.0001,1879,,,,,,,,,,,
0.0001,1879,,,,,,,,,,,
0.0001,1879,,,,,,,,,,,
0.0001,1879,,,,,,,,,,,
0.0001,1879,,,,,,,,,,,
0.0001,1879,,,,,,,,,,,
0.0001,1879,,,,,,,,,,,
0.0001,1879,,,,,,,,,,,
,1879,3.11552357673645,0.612500011920929,3.11552357673645,2,,,,,,,
0.0001,1889,,,,,,,,,,,
0.0001,1889,,,,,,,,,,,
0.0001,1889,,,,,,,,,,,
0.0001,1889,,,,,,,,,,,
0.0001,1889,,,,,,,,,,,
0.0001,1889,,,,,,,,,,,
0.0001,1889,,,,,,,,,,,
0.0001,1889,,,,,,,,,,,
,1889,3.8351891040802,0.6312500238418579,3.8351891040802,2,,,,,,,
0.0001,1899,,,,,,,,,,,
0.0001,1899,,,,,,,,,,,
0.0001,1899,,,,,,,,,,,
0.0001,1899,,,,,,,,,,,
0.0001,1899,,,,,,,,,,,
0.0001,1899,,,,,,,,,,,
0.0001,1899,,,,,,,,,,,
0.0001,1899,,,,,,,,,,,
,1899,5.029042720794678,0.6124999523162842,5.029042720794678,2,,,,,,,
0.0001,1909,,,,,,,,,,,
0.0001,1909,,,,,,,,,,,
0.0001,1909,,,,,,,,,,,
0.0001,1909,,,,,,,,,,,
0.0001,1909,,,,,,,,,,,
0.0001,1909,,,,,,,,,,,
0.0001,1909,,,,,,,,,,,
0.0001,1909,,,,,,,,,,,
,1909,5.12790060043335,0.5062500238418579,5.12790060043335,2,,,,,,,
0.0001,1919,,,,,,,,,,,
0.0001,1919,,,,,,,,,,,
0.0001,1919,,,,,,,,,,,
0.0001,1919,,,,,,,,,,,
0.0001,1919,,,,,,,,,,,
0.0001,1919,,,,,,,,,,,
0.0001,1919,,,,,,,,,,,
0.0001,1919,,,,,,,,,,,
,1919,3.6536812782287598,0.8062499761581421,3.6536812782287598,2,,,,,,,
0.0001,1929,,,,,,,,,,,
0.0001,1929,,,,,,,,,,,
0.0001,1929,,,,,,,,,,,
0.0001,1929,,,,,,,,,,,
0.0001,1929,,,,,,,,,,,
0.0001,1929,,,,,,,,,,,
0.0001,1929,,,,,,,,,,,
0.0001,1929,,,,,,,,,,,
,1929,3.03732967376709,0.84375,3.03732967376709,2,,,,,,,
0.0001,1939,,,,,,,,,,,
0.0001,1939,,,,,,,,,,,
0.0001,1939,,,,,,,,,,,
0.0001,1939,,,,,,,,,,,
0.0001,1939,,,,,,,,,,,
0.0001,1939,,,,,,,,,,,
0.0001,1939,,,,,,,,,,,
0.0001,1939,,,,,,,,,,,
,1939,3.7530505657196045,0.7374999523162842,3.7530505657196045,2,,,,,,,
0.0001,1949,,,,,,,,,,,
0.0001,1949,,,,,,,,,,,
0.0001,1949,,,,,,,,,,,
0.0001,1949,,,,,,,,,,,
0.0001,1949,,,,,,,,,,,
0.0001,1949,,,,,,,,,,,
0.0001,1949,,,,,,,,,,,
0.0001,1949,,,,,,,,,,,
,1949,4.967963695526123,0.5,4.967963695526123,2,,,,,,,
0.0001,1959,,,,,,,,,,,
0.0001,1959,,,,,,,,,,,
0.0001,1959,,,,,,,,,,,
0.0001,1959,,,,,,,,,,,
0.0001,1959,,,,,,,,,,,
0.0001,1959,,,,,,,,,,,
0.0001,1959,,,,,,,,,,,
0.0001,1959,,,,,,,,,,,
,1959,4.646870136260986,0.5375000238418579,4.646870136260986,2,,,,,,,
0.0001,1969,,,,,,,,,,,
0.0001,1969,,,,,,,,,,,
0.0001,1969,,,,,,,,,,,
0.0001,1969,,,,,,,,,,,
0.0001,1969,,,,,,,,,,,
0.0001,1969,,,,,,,,,,,
0.0001,1969,,,,,,,,,,,
0.0001,1969,,,,,,,,,,,
,1969,5.933774948120117,0.375,5.933774948120117,2,,,,,,,
0.0001,1979,,,,,,,,,,,
0.0001,1979,,,,,,,,,,,
0.0001,1979,,,,,,,,,,,
0.0001,1979,,,,,,,,,,,
0.0001,1979,,,,,,,,,,,
0.0001,1979,,,,,,,,,,,
0.0001,1979,,,,,,,,,,,
0.0001,1979,,,,,,,,,,,
,1979,4.8474836349487305,0.46875,4.8474836349487305,2,,,,,,,
0.0001,1989,,,,,,,,,,,
0.0001,1989,,,,,,,,,,,
0.0001,1989,,,,,,,,,,,
0.0001,1989,,,,,,,,,,,
0.0001,1989,,,,,,,,,,,
0.0001,1989,,,,,,,,,,,
0.0001,1989,,,,,,,,,,,
0.0001,1989,,,,,,,,,,,
,1989,3.035938024520874,0.71875,3.035938024520874,2,,,,,,,
0.0001,1999,,,,,,,,,,,
0.0001,1999,,,,,,,,,,,
0.0001,1999,,,,,,,,,,,
0.0001,1999,,,,,,,,,,,
0.0001,1999,,,,,,,,,,,
0.0001,1999,,,,,,,,,,,
0.0001,1999,,,,,,,,,,,
0.0001,1999,,,,,,,,,,,
,1999,2.3662540912628174,0.7749999761581421,2.3662540912628174,2,,,,,,,
0.0001,2009,,,,,,,,,,,
0.0001,2009,,,,,,,,,,,
0.0001,2009,,,,,,,,,,,
0.0001,2009,,,,,,,,,,,
0.0001,2009,,,,,,,,,,,
0.0001,2009,,,,,,,,,,,
0.0001,2009,,,,,,,,,,,
0.0001,2009,,,,,,,,,,,
,2009,3.5333919525146484,0.699999988079071,3.5333919525146484,2,,,,,,,
0.0001,2019,,,,,,,,,,,
0.0001,2019,,,,,,,,,,,
0.0001,2019,,,,,,,,,,,
0.0001,2019,,,,,,,,,,,
0.0001,2019,,,,,,,,,,,
0.0001,2019,,,,,,,,,,,
0.0001,2019,,,,,,,,,,,
0.0001,2019,,,,,,,,,,,
,2019,3.3414673805236816,0.7999999523162842,3.3414673805236816,2,,,,,,,
0.0001,2029,,,,,,,,,,,
0.0001,2029,,,,,,,,,,,
0.0001,2029,,,,,,,,,,,
0.0001,2029,,,,,,,,,,,
0.0001,2029,,,,,,,,,,,
0.0001,2029,,,,,,,,,,,
0.0001,2029,,,,,,,,,,,
0.0001,2029,,,,,,,,,,,
,2029,4.362946033477783,0.6312500238418579,4.362946033477783,2,,,,,,,
0.0001,2039,,,,,,,,,,,
0.0001,2039,,,,,,,,,,,
0.0001,2039,,,,,,,,,,,
0.0001,2039,,,,,,,,,,,
0.0001,2039,,,,,,,,,,,
0.0001,2039,,,,,,,,,,,
0.0001,2039,,,,,,,,,,,
0.0001,2039,,,,,,,,,,,
,2039,2.731360673904419,0.7062499523162842,2.731360673904419,2,,,,,,,
0.0001,2049,,,,,,,,,,,
0.0001,2049,,,,,,,,,,,
0.0001,2049,,,,,,,,,,,
0.0001,2049,,,,,,,,,,,
0.0001,2049,,,,,,,,,,,
0.0001,2049,,,,,,,,,,,
0.0001,2049,,,,,,,,,,,
0.0001,2049,,,,,,,,,,,
,2049,3.9778518676757812,0.59375,3.9778518676757812,2,,,,,,,
0.0001,2059,,,,,,,,,,,
0.0001,2059,,,,,,,,,,,
0.0001,2059,,,,,,,,,,,
0.0001,2059,,,,,,,,,,,
0.0001,2059,,,,,,,,,,,
0.0001,2059,,,,,,,,,,,
0.0001,2059,,,,,,,,,,,
0.0001,2059,,,,,,,,,,,
,2059,3.360196352005005,0.512499988079071,3.360196352005005,2,,,,,,,
0.0001,2069,,,,,,,,,,,
0.0001,2069,,,,,,,,,,,
0.0001,2069,,,,,,,,,,,
0.0001,2069,,,,,,,,,,,
0.0001,2069,,,,,,,,,,,
0.0001,2069,,,,,,,,,,,
0.0001,2069,,,,,,,,,,,
0.0001,2069,,,,,,,,,,,
,2069,4.444248199462891,0.6375000476837158,4.444248199462891,2,,,,,,,
0.0001,2079,,,,,,,,,,,
0.0001,2079,,,,,,,,,,,
0.0001,2079,,,,,,,,,,,
0.0001,2079,,,,,,,,,,,
0.0001,2079,,,,,,,,,,,
0.0001,2079,,,,,,,,,,,
0.0001,2079,,,,,,,,,,,
0.0001,2079,,,,,,,,,,,
,2079,4.081230163574219,0.643750011920929,4.081230163574219,2,,,,,,,
0.0001,2089,,,,,,,,,,,
0.0001,2089,,,,,,,,,,,
0.0001,2089,,,,,,,,,,,
0.0001,2089,,,,,,,,,,,
0.0001,2089,,,,,,,,,,,
0.0001,2089,,,,,,,,,,,
0.0001,2089,,,,,,,,,,,
0.0001,2089,,,,,,,,,,,
,2089,3.5775957107543945,0.793749988079071,3.5775957107543945,2,,,,,,,
0.0001,2099,,,,,,,,,,,
0.0001,2099,,,,,,,,,,,
0.0001,2099,,,,,,,,,,,
0.0001,2099,,,,,,,,,,,
0.0001,2099,,,,,,,,,,,
0.0001,2099,,,,,,,,,,,
0.0001,2099,,,,,,,,,,,
0.0001,2099,,,,,,,,,,,
,2099,3.220632553100586,0.8062499761581421,3.220632553100586,2,,,,,,,
0.0001,2109,,,,,,,,,,,
0.0001,2109,,,,,,,,,,,
0.0001,2109,,,,,,,,,,,
0.0001,2109,,,,,,,,,,,
0.0001,2109,,,,,,,,,,,
0.0001,2109,,,,,,,,,,,
0.0001,2109,,,,,,,,,,,
0.0001,2109,,,,,,,,,,,
,2109,4.417243957519531,0.6749999523162842,4.417243957519531,2,,,,,,,
0.0001,2119,,,,,,,,,,,
0.0001,2119,,,,,,,,,,,
0.0001,2119,,,,,,,,,,,
0.0001,2119,,,,,,,,,,,
0.0001,2119,,,,,,,,,,,
0.0001,2119,,,,,,,,,,,
0.0001,2119,,,,,,,,,,,
0.0001,2119,,,,,,,,,,,
,2119,4.05905294418335,0.46875,4.05905294418335,2,,,,,,,
0.0001,2129,,,,,,,,,,,
0.0001,2129,,,,,,,,,,,
0.0001,2129,,,,,,,,,,,
0.0001,2129,,,,,,,,,,,
0.0001,2129,,,,,,,,,,,
0.0001,2129,,,,,,,,,,,
0.0001,2129,,,,,,,,,,,
0.0001,2129,,,,,,,,,,,
,2129,3.919691801071167,0.6875,3.919691801071167,2,,,,,,,
0.0001,2139,,,,,,,,,,,
0.0001,2139,,,,,,,,,,,
0.0001,2139,,,,,,,,,,,
0.0001,2139,,,,,,,,,,,
0.0001,2139,,,,,,,,,,,
0.0001,2139,,,,,,,,,,,
0.0001,2139,,,,,,,,,,,
0.0001,2139,,,,,,,,,,,
,2139,2.8443410396575928,0.887499988079071,2.8443410396575928,2,,,,,,,
0.0001,2149,,,,,,,,,,,
0.0001,2149,,,,,,,,,,,
0.0001,2149,,,,,,,,,,,
0.0001,2149,,,,,,,,,,,
0.0001,2149,,,,,,,,,,,
0.0001,2149,,,,,,,,,,,
0.0001,2149,,,,,,,,,,,
0.0001,2149,,,,,,,,,,,
,2149,4.186237335205078,0.5375000238418579,4.186237335205078,2,,,,,,,
0.0001,2159,,,,,,,,,,,
0.0001,2159,,,,,,,,,,,
0.0001,2159,,,,,,,,,,,
0.0001,2159,,,,,,,,,,,
0.0001,2159,,,,,,,,,,,
0.0001,2159,,,,,,,,,,,
0.0001,2159,,,,,,,,,,,
0.0001,2159,,,,,,,,,,,
,2159,3.620546817779541,0.699999988079071,3.620546817779541,2,,,,,,,
0.0001,2169,,,,,,,,,,,
0.0001,2169,,,,,,,,,,,
0.0001,2169,,,,,,,,,,,
0.0001,2169,,,,,,,,,,,
0.0001,2169,,,,,,,,,,,
0.0001,2169,,,,,,,,,,,
0.0001,2169,,,,,,,,,,,
0.0001,2169,,,,,,,,,,,
,2169,5.152322292327881,0.606249988079071,5.152322292327881,2,,,,,,,
0.0001,2179,,,,,,,,,,,
0.0001,2179,,,,,,,,,,,
0.0001,2179,,,,,,,,,,,
0.0001,2179,,,,,,,,,,,
0.0001,2179,,,,,,,,,,,
0.0001,2179,,,,,,,,,,,
0.0001,2179,,,,,,,,,,,
0.0001,2179,,,,,,,,,,,
,2179,4.201921463012695,0.6000000238418579,4.201921463012695,2,,,,,,,
0.0001,2189,,,,,,,,,,,
0.0001,2189,,,,,,,,,,,
0.0001,2189,,,,,,,,,,,
0.0001,2189,,,,,,,,,,,
0.0001,2189,,,,,,,,,,,
0.0001,2189,,,,,,,,,,,
0.0001,2189,,,,,,,,,,,
0.0001,2189,,,,,,,,,,,
,2189,3.4148056507110596,0.6812499761581421,3.4148056507110596,2,,,,,,,
0.0001,2199,,,,,,,,,,,
0.0001,2199,,,,,,,,,,,
0.0001,2199,,,,,,,,,,,
0.0001,2199,,,,,,,,,,,
0.0001,2199,,,,,,,,,,,
0.0001,2199,,,,,,,,,,,
0.0001,2199,,,,,,,,,,,
0.0001,2199,,,,,,,,,,,
,2199,3.3635666370391846,0.581250011920929,3.3635666370391846,2,,,,,,,
0.0001,2209,,,,,,,,,,,
0.0001,2209,,,,,,,,,,,
0.0001,2209,,,,,,,,,,,
0.0001,2209,,,,,,,,,,,
0.0001,2209,,,,,,,,,,,
0.0001,2209,,,,,,,,,,,
0.0001,2209,,,,,,,,,,,
0.0001,2209,,,,,,,,,,,
,2209,3.5136711597442627,0.4312499761581421,3.5136711597442627,2,,,,,,,
0.0001,2219,,,,,,,,,,,
0.0001,2219,,,,,,,,,,,
0.0001,2219,,,,,,,,,,,
0.0001,2219,,,,,,,,,,,
0.0001,2219,,,,,,,,,,,
0.0001,2219,,,,,,,,,,,
0.0001,2219,,,,,,,,,,,
0.0001,2219,,,,,,,,,,,
,2219,4.424027919769287,0.4437499940395355,4.424027919769287,2,,,,,,,
0.0001,2229,,,,,,,,,,,
0.0001,2229,,,,,,,,,,,
0.0001,2229,,,,,,,,,,,
0.0001,2229,,,,,,,,,,,
0.0001,2229,,,,,,,,,,,
0.0001,2229,,,,,,,,,,,
0.0001,2229,,,,,,,,,,,
0.0001,2229,,,,,,,,,,,
,2229,3.4974071979522705,0.6812499761581421,3.4974071979522705,2,,,,,,,
0.0001,2239,,,,,,,,,,,
0.0001,2239,,,,,,,,,,,
0.0001,2239,,,,,,,,,,,
0.0001,2239,,,,,,,,,,,
0.0001,2239,,,,,,,,,,,
0.0001,2239,,,,,,,,,,,
0.0001,2239,,,,,,,,,,,
0.0001,2239,,,,,,,,,,,
