lr-AdamW,step,nlvr2/train/loss,nlvr2/train/accuracy,epoch,nlvr2/val/accuracy_epoch,nlvr2/val/loss_epoch,val/the_metric,nlvr2/train/accuracy_epoch,nlvr2/train/loss_epoch,train/the_metric
0.0001,13069,,,,,,,,,
0.0001,13069,,,,,,,,,
0.0001,13069,,,,,,,,,
0.0001,13069,,,,,,,,,
,13069,0.32044702768325806,0.75,38,,,,,,
0.0001,13079,,,,,,,,,
0.0001,13079,,,,,,,,,
0.0001,13079,,,,,,,,,
0.0001,13079,,,,,,,,,
,13079,0.37574058771133423,0.6875,38,,,,,,
0.0001,13089,,,,,,,,,
0.0001,13089,,,,,,,,,
0.0001,13089,,,,,,,,,
0.0001,13089,,,,,,,,,
,13089,0.3672648072242737,0.75,38,,,,,,
0.0001,13099,,,,,,,,,
0.0001,13099,,,,,,,,,
0.0001,13099,,,,,,,,,
0.0001,13099,,,,,,,,,
,13099,0.23428335785865784,0.875,38,,,,,,
0.0001,13109,,,,,,,,,
0.0001,13109,,,,,,,,,
0.0001,13109,,,,,,,,,
0.0001,13109,,,,,,,,,
,13109,0.3568154275417328,0.875,38,,,,,,
0.0001,13119,,,,,,,,,
0.0001,13119,,,,,,,,,
0.0001,13119,,,,,,,,,
0.0001,13119,,,,,,,,,
,13119,0.2531045079231262,0.8125,38,,,,,,
0.0001,13129,,,,,,,,,
0.0001,13129,,,,,,,,,
0.0001,13129,,,,,,,,,
0.0001,13129,,,,,,,,,
,13129,0.26384738087654114,0.8125,38,,,,,,
0.0001,13139,,,,,,,,,
0.0001,13139,,,,,,,,,
0.0001,13139,,,,,,,,,
0.0001,13139,,,,,,,,,
,13139,0.23122455179691315,0.875,38,,,,,,
0.0001,13149,,,,,,,,,
0.0001,13149,,,,,,,,,
0.0001,13149,,,,,,,,,
0.0001,13149,,,,,,,,,
,13149,0.32652953267097473,0.6875,38,,,,,,
0.0001,13159,,,,,,,,,
0.0001,13159,,,,,,,,,
0.0001,13159,,,,,,,,,
0.0001,13159,,,,,,,,,
,13159,0.209730327129364,0.875,38,,,,,,
0.0001,13169,,,,,,,,,
0.0001,13169,,,,,,,,,
0.0001,13169,,,,,,,,,
0.0001,13169,,,,,,,,,
,13169,0.4548974931240082,0.75,38,,,,,,
0.0001,13179,,,,,,,,,
0.0001,13179,,,,,,,,,
0.0001,13179,,,,,,,,,
0.0001,13179,,,,,,,,,
,13179,0.40273183584213257,0.8125,38,,,,,,
,13181,,,38,nan,nan,nan,,,
,13181,,,38,,,,0.8149486184120178,0.3119720220565796,0.8149486184120178
0.0001,13189,,,,,,,,,
0.0001,13189,,,,,,,,,
0.0001,13189,,,,,,,,,
0.0001,13189,,,,,,,,,
,13189,0.37107527256011963,0.6875,39,,,,,,
0.0001,13199,,,,,,,,,
0.0001,13199,,,,,,,,,
0.0001,13199,,,,,,,,,
0.0001,13199,,,,,,,,,
,13199,0.26657572388648987,0.8125,39,,,,,,
0.0001,13209,,,,,,,,,
0.0001,13209,,,,,,,,,
0.0001,13209,,,,,,,,,
0.0001,13209,,,,,,,,,
,13209,0.25028157234191895,0.8125,39,,,,,,
0.0001,13219,,,,,,,,,
0.0001,13219,,,,,,,,,
0.0001,13219,,,,,,,,,
0.0001,13219,,,,,,,,,
,13219,0.39717212319374084,0.625,39,,,,,,
0.0001,13229,,,,,,,,,
0.0001,13229,,,,,,,,,
0.0001,13229,,,,,,,,,
0.0001,13229,,,,,,,,,
,13229,0.23149533569812775,0.875,39,,,,,,
0.0001,13239,,,,,,,,,
0.0001,13239,,,,,,,,,
0.0001,13239,,,,,,,,,
0.0001,13239,,,,,,,,,
,13239,0.2686232626438141,0.75,39,,,,,,
0.0001,13249,,,,,,,,,
0.0001,13249,,,,,,,,,
0.0001,13249,,,,,,,,,
0.0001,13249,,,,,,,,,
,13249,0.3777841627597809,0.6875,39,,,,,,
0.0001,13259,,,,,,,,,
0.0001,13259,,,,,,,,,
0.0001,13259,,,,,,,,,
0.0001,13259,,,,,,,,,
,13259,0.4088093638420105,0.875,39,,,,,,
0.0001,13269,,,,,,,,,
0.0001,13269,,,,,,,,,
0.0001,13269,,,,,,,,,
0.0001,13269,,,,,,,,,
,13269,0.34480252861976624,0.6875,39,,,,,,
0.0001,13279,,,,,,,,,
0.0001,13279,,,,,,,,,
0.0001,13279,,,,,,,,,
0.0001,13279,,,,,,,,,
,13279,0.24554216861724854,0.875,39,,,,,,
0.0001,13289,,,,,,,,,
0.0001,13289,,,,,,,,,
0.0001,13289,,,,,,,,,
0.0001,13289,,,,,,,,,
,13289,0.49603500962257385,0.8125,39,,,,,,
0.0001,13299,,,,,,,,,
0.0001,13299,,,,,,,,,
0.0001,13299,,,,,,,,,
0.0001,13299,,,,,,,,,
,13299,0.24650710821151733,0.9375,39,,,,,,
0.0001,13309,,,,,,,,,
0.0001,13309,,,,,,,,,
0.0001,13309,,,,,,,,,
0.0001,13309,,,,,,,,,
,13309,0.3685929775238037,0.625,39,,,,,,
0.0001,13319,,,,,,,,,
0.0001,13319,,,,,,,,,
0.0001,13319,,,,,,,,,
0.0001,13319,,,,,,,,,
,13319,0.32632848620414734,0.75,39,,,,,,
0.0001,13329,,,,,,,,,
0.0001,13329,,,,,,,,,
0.0001,13329,,,,,,,,,
0.0001,13329,,,,,,,,,
,13329,0.114320307970047,1.0,39,,,,,,
0.0001,13339,,,,,,,,,
0.0001,13339,,,,,,,,,
0.0001,13339,,,,,,,,,
0.0001,13339,,,,,,,,,
,13339,0.3939591348171234,0.6875,39,,,,,,
0.0001,13349,,,,,,,,,
0.0001,13349,,,,,,,,,
0.0001,13349,,,,,,,,,
0.0001,13349,,,,,,,,,
,13349,0.2831384539604187,0.75,39,,,,,,
0.0001,13359,,,,,,,,,
0.0001,13359,,,,,,,,,
0.0001,13359,,,,,,,,,
0.0001,13359,,,,,,,,,
,13359,0.3654015362262726,0.6875,39,,,,,,
0.0001,13369,,,,,,,,,
0.0001,13369,,,,,,,,,
0.0001,13369,,,,,,,,,
0.0001,13369,,,,,,,,,
,13369,0.44136783480644226,0.75,39,,,,,,
0.0001,13379,,,,,,,,,
0.0001,13379,,,,,,,,,
0.0001,13379,,,,,,,,,
0.0001,13379,,,,,,,,,
,13379,0.3198351263999939,0.75,39,,,,,,
0.0001,13389,,,,,,,,,
0.0001,13389,,,,,,,,,
0.0001,13389,,,,,,,,,
0.0001,13389,,,,,,,,,
,13389,0.29240870475769043,0.8125,39,,,,,,
0.0001,13399,,,,,,,,,
0.0001,13399,,,,,,,,,
0.0001,13399,,,,,,,,,
0.0001,13399,,,,,,,,,
,13399,0.3327447772026062,0.8125,39,,,,,,
0.0001,13409,,,,,,,,,
0.0001,13409,,,,,,,,,
0.0001,13409,,,,,,,,,
0.0001,13409,,,,,,,,,
,13409,0.3174649178981781,0.9375,39,,,,,,
0.0001,13419,,,,,,,,,
0.0001,13419,,,,,,,,,
0.0001,13419,,,,,,,,,
0.0001,13419,,,,,,,,,
,13419,0.25312697887420654,0.875,39,,,,,,
0.0001,13429,,,,,,,,,
0.0001,13429,,,,,,,,,
0.0001,13429,,,,,,,,,
0.0001,13429,,,,,,,,,
,13429,0.2965886890888214,0.8125,39,,,,,,
0.0001,13439,,,,,,,,,
0.0001,13439,,,,,,,,,
0.0001,13439,,,,,,,,,
0.0001,13439,,,,,,,,,
,13439,0.4156540334224701,0.8125,39,,,,,,
0.0001,13449,,,,,,,,,
0.0001,13449,,,,,,,,,
0.0001,13449,,,,,,,,,
0.0001,13449,,,,,,,,,
,13449,0.24519428610801697,0.875,39,,,,,,
0.0001,13459,,,,,,,,,
0.0001,13459,,,,,,,,,
0.0001,13459,,,,,,,,,
0.0001,13459,,,,,,,,,
,13459,0.5717660784721375,0.8125,39,,,,,,
0.0001,13469,,,,,,,,,
0.0001,13469,,,,,,,,,
0.0001,13469,,,,,,,,,
0.0001,13469,,,,,,,,,
,13469,0.4202560484409332,0.75,39,,,,,,
0.0001,13479,,,,,,,,,
0.0001,13479,,,,,,,,,
0.0001,13479,,,,,,,,,
0.0001,13479,,,,,,,,,
,13479,0.13390123844146729,0.875,39,,,,,,
0.0001,13489,,,,,,,,,
0.0001,13489,,,,,,,,,
0.0001,13489,,,,,,,,,
0.0001,13489,,,,,,,,,
,13489,0.20540256798267365,0.9375,39,,,,,,
0.0001,13499,,,,,,,,,
0.0001,13499,,,,,,,,,
0.0001,13499,,,,,,,,,
0.0001,13499,,,,,,,,,
,13499,0.38475435972213745,0.8125,39,,,,,,
0.0001,13509,,,,,,,,,
0.0001,13509,,,,,,,,,
0.0001,13509,,,,,,,,,
0.0001,13509,,,,,,,,,
,13509,0.3354605734348297,0.75,39,,,,,,
0.0001,13519,,,,,,,,,
0.0001,13519,,,,,,,,,
,13519,0.27488452196121216,0.699999988079071,39,,,,,,
,13519,,,39,nan,nan,nan,,,
,13519,,,39,,,,0.8146476149559021,0.308724582195282,0.8146476149559021
0.0001,13529,,,,,,,,,
0.0001,13529,,,,,,,,,
0.0001,13529,,,,,,,,,
0.0001,13529,,,,,,,,,
,13529,0.31700190901756287,0.8125,40,,,,,,
0.0001,13539,,,,,,,,,
0.0001,13539,,,,,,,,,
0.0001,13539,,,,,,,,,
0.0001,13539,,,,,,,,,
,13539,0.18397553265094757,0.875,40,,,,,,
0.0001,13549,,,,,,,,,
0.0001,13549,,,,,,,,,
0.0001,13549,,,,,,,,,
0.0001,13549,,,,,,,,,
,13549,0.38848936557769775,0.75,40,,,,,,
0.0001,13559,,,,,,,,,
0.0001,13559,,,,,,,,,
0.0001,13559,,,,,,,,,
0.0001,13559,,,,,,,,,
,13559,0.20140908658504486,0.875,40,,,,,,
0.0001,13569,,,,,,,,,
0.0001,13569,,,,,,,,,
0.0001,13569,,,,,,,,,
0.0001,13569,,,,,,,,,
,13569,0.44970640540122986,0.75,40,,,,,,
0.0001,13579,,,,,,,,,
0.0001,13579,,,,,,,,,
0.0001,13579,,,,,,,,,
0.0001,13579,,,,,,,,,
,13579,0.3816160559654236,0.8125,40,,,,,,
0.0001,13589,,,,,,,,,
0.0001,13589,,,,,,,,,
0.0001,13589,,,,,,,,,
0.0001,13589,,,,,,,,,
,13589,0.2504020631313324,0.8125,40,,,,,,
0.0001,13599,,,,,,,,,
0.0001,13599,,,,,,,,,
0.0001,13599,,,,,,,,,
0.0001,13599,,,,,,,,,
,13599,0.2651768922805786,0.875,40,,,,,,
0.0001,13609,,,,,,,,,
0.0001,13609,,,,,,,,,
0.0001,13609,,,,,,,,,
0.0001,13609,,,,,,,,,
,13609,0.46350425481796265,0.625,40,,,,,,
0.0001,13619,,,,,,,,,
0.0001,13619,,,,,,,,,
0.0001,13619,,,,,,,,,
0.0001,13619,,,,,,,,,
,13619,0.28446900844573975,0.875,40,,,,,,
0.0001,13629,,,,,,,,,
0.0001,13629,,,,,,,,,
0.0001,13629,,,,,,,,,
0.0001,13629,,,,,,,,,
,13629,0.2172931730747223,0.9375,40,,,,,,
0.0001,13639,,,,,,,,,
0.0001,13639,,,,,,,,,
0.0001,13639,,,,,,,,,
0.0001,13639,,,,,,,,,
,13639,0.16907408833503723,0.9375,40,,,,,,
0.0001,13649,,,,,,,,,
0.0001,13649,,,,,,,,,
0.0001,13649,,,,,,,,,
0.0001,13649,,,,,,,,,
,13649,0.2706872224807739,0.875,40,,,,,,
0.0001,13659,,,,,,,,,
0.0001,13659,,,,,,,,,
0.0001,13659,,,,,,,,,
0.0001,13659,,,,,,,,,
,13659,0.3009635806083679,0.875,40,,,,,,
0.0001,13669,,,,,,,,,
0.0001,13669,,,,,,,,,
0.0001,13669,,,,,,,,,
0.0001,13669,,,,,,,,,
,13669,0.18972504138946533,0.875,40,,,,,,
0.0001,13679,,,,,,,,,
0.0001,13679,,,,,,,,,
0.0001,13679,,,,,,,,,
0.0001,13679,,,,,,,,,
,13679,0.3022703528404236,0.75,40,,,,,,
0.0001,13689,,,,,,,,,
0.0001,13689,,,,,,,,,
0.0001,13689,,,,,,,,,
0.0001,13689,,,,,,,,,
,13689,0.35266074538230896,0.8125,40,,,,,,
0.0001,13699,,,,,,,,,
0.0001,13699,,,,,,,,,
0.0001,13699,,,,,,,,,
0.0001,13699,,,,,,,,,
,13699,0.5054720640182495,0.75,40,,,,,,
0.0001,13709,,,,,,,,,
0.0001,13709,,,,,,,,,
0.0001,13709,,,,,,,,,
0.0001,13709,,,,,,,,,
,13709,0.37189722061157227,0.75,40,,,,,,
0.0001,13719,,,,,,,,,
0.0001,13719,,,,,,,,,
0.0001,13719,,,,,,,,,
0.0001,13719,,,,,,,,,
,13719,0.309759259223938,0.8125,40,,,,,,
0.0001,13729,,,,,,,,,
0.0001,13729,,,,,,,,,
0.0001,13729,,,,,,,,,
0.0001,13729,,,,,,,,,
,13729,0.26814496517181396,0.875,40,,,,,,
0.0001,13739,,,,,,,,,
0.0001,13739,,,,,,,,,
0.0001,13739,,,,,,,,,
0.0001,13739,,,,,,,,,
,13739,0.27279648184776306,0.875,40,,,,,,
0.0001,13749,,,,,,,,,
0.0001,13749,,,,,,,,,
0.0001,13749,,,,,,,,,
0.0001,13749,,,,,,,,,
,13749,0.22224706411361694,0.875,40,,,,,,
0.0001,13759,,,,,,,,,
0.0001,13759,,,,,,,,,
0.0001,13759,,,,,,,,,
0.0001,13759,,,,,,,,,
,13759,0.11481563746929169,1.0,40,,,,,,
0.0001,13769,,,,,,,,,
0.0001,13769,,,,,,,,,
0.0001,13769,,,,,,,,,
0.0001,13769,,,,,,,,,
,13769,0.17283965647220612,0.9375,40,,,,,,
0.0001,13779,,,,,,,,,
0.0001,13779,,,,,,,,,
0.0001,13779,,,,,,,,,
0.0001,13779,,,,,,,,,
,13779,0.17902250587940216,0.9375,40,,,,,,
0.0001,13789,,,,,,,,,
0.0001,13789,,,,,,,,,
0.0001,13789,,,,,,,,,
0.0001,13789,,,,,,,,,
,13789,0.3081682324409485,0.9375,40,,,,,,
0.0001,13799,,,,,,,,,
0.0001,13799,,,,,,,,,
0.0001,13799,,,,,,,,,
0.0001,13799,,,,,,,,,
,13799,0.18797723948955536,0.8125,40,,,,,,
0.0001,13809,,,,,,,,,
0.0001,13809,,,,,,,,,
0.0001,13809,,,,,,,,,
0.0001,13809,,,,,,,,,
,13809,0.22282308340072632,0.9375,40,,,,,,
0.0001,13819,,,,,,,,,
0.0001,13819,,,,,,,,,
0.0001,13819,,,,,,,,,
0.0001,13819,,,,,,,,,
,13819,0.2383185476064682,0.8125,40,,,,,,
0.0001,13829,,,,,,,,,
0.0001,13829,,,,,,,,,
0.0001,13829,,,,,,,,,
0.0001,13829,,,,,,,,,
,13829,0.24711476266384125,0.8125,40,,,,,,
0.0001,13839,,,,,,,,,
0.0001,13839,,,,,,,,,
0.0001,13839,,,,,,,,,
0.0001,13839,,,,,,,,,
,13839,0.28650519251823425,0.8125,40,,,,,,
0.0001,13849,,,,,,,,,
0.0001,13849,,,,,,,,,
0.0001,13849,,,,,,,,,
0.0001,13849,,,,,,,,,
,13849,0.5551148056983948,0.6875,40,,,,,,
,13857,,,40,nan,nan,nan,,,
,13857,,,40,,,,0.8191627264022827,0.3070511817932129,0.8191627264022827
0.0001,13859,,,,,,,,,
0.0001,13859,,,,,,,,,
0.0001,13859,,,,,,,,,
0.0001,13859,,,,,,,,,
,13859,0.25215840339660645,0.9375,41,,,,,,
0.0001,13869,,,,,,,,,
0.0001,13869,,,,,,,,,
0.0001,13869,,,,,,,,,
0.0001,13869,,,,,,,,,
,13869,0.3892923891544342,0.8125,41,,,,,,
0.0001,13879,,,,,,,,,
0.0001,13879,,,,,,,,,
0.0001,13879,,,,,,,,,
0.0001,13879,,,,,,,,,
,13879,0.11500266194343567,0.9375,41,,,,,,
0.0001,13889,,,,,,,,,
0.0001,13889,,,,,,,,,
0.0001,13889,,,,,,,,,
0.0001,13889,,,,,,,,,
,13889,0.17728790640830994,0.9375,41,,,,,,
0.0001,13899,,,,,,,,,
0.0001,13899,,,,,,,,,
0.0001,13899,,,,,,,,,
0.0001,13899,,,,,,,,,
,13899,0.3185117244720459,0.6875,41,,,,,,
0.0001,13909,,,,,,,,,
0.0001,13909,,,,,,,,,
0.0001,13909,,,,,,,,,
0.0001,13909,,,,,,,,,
,13909,0.3173668384552002,0.75,41,,,,,,
0.0001,13919,,,,,,,,,
0.0001,13919,,,,,,,,,
0.0001,13919,,,,,,,,,
0.0001,13919,,,,,,,,,
,13919,0.315886527299881,0.8125,41,,,,,,
0.0001,13929,,,,,,,,,
0.0001,13929,,,,,,,,,
0.0001,13929,,,,,,,,,
0.0001,13929,,,,,,,,,
,13929,0.19188636541366577,0.875,41,,,,,,
0.0001,13939,,,,,,,,,
0.0001,13939,,,,,,,,,
0.0001,13939,,,,,,,,,
0.0001,13939,,,,,,,,,
,13939,0.1587156504392624,0.875,41,,,,,,
0.0001,13949,,,,,,,,,
0.0001,13949,,,,,,,,,
0.0001,13949,,,,,,,,,
0.0001,13949,,,,,,,,,
,13949,0.7597059011459351,0.6875,41,,,,,,
0.0001,13959,,,,,,,,,
0.0001,13959,,,,,,,,,
0.0001,13959,,,,,,,,,
0.0001,13959,,,,,,,,,
,13959,0.1987103521823883,0.8125,41,,,,,,
0.0001,13969,,,,,,,,,
0.0001,13969,,,,,,,,,
0.0001,13969,,,,,,,,,
0.0001,13969,,,,,,,,,
,13969,0.5717875957489014,0.75,41,,,,,,
0.0001,13979,,,,,,,,,
0.0001,13979,,,,,,,,,
0.0001,13979,,,,,,,,,
0.0001,13979,,,,,,,,,
,13979,0.1318577229976654,0.9375,41,,,,,,
0.0001,13989,,,,,,,,,
0.0001,13989,,,,,,,,,
0.0001,13989,,,,,,,,,
0.0001,13989,,,,,,,,,
,13989,0.36186718940734863,0.75,41,,,,,,
0.0001,13999,,,,,,,,,
0.0001,13999,,,,,,,,,
0.0001,13999,,,,,,,,,
0.0001,13999,,,,,,,,,
,13999,0.3084414303302765,0.8125,41,,,,,,
0.0001,14009,,,,,,,,,
0.0001,14009,,,,,,,,,
0.0001,14009,,,,,,,,,
0.0001,14009,,,,,,,,,
,14009,0.42178601026535034,0.875,41,,,,,,
0.0001,14019,,,,,,,,,
0.0001,14019,,,,,,,,,
0.0001,14019,,,,,,,,,
0.0001,14019,,,,,,,,,
,14019,0.19876883924007416,1.0,41,,,,,,
0.0001,14029,,,,,,,,,
0.0001,14029,,,,,,,,,
0.0001,14029,,,,,,,,,
0.0001,14029,,,,,,,,,
,14029,0.1982775330543518,0.9375,41,,,,,,
0.0001,14039,,,,,,,,,
0.0001,14039,,,,,,,,,
0.0001,14039,,,,,,,,,
0.0001,14039,,,,,,,,,
,14039,0.4519719183444977,0.75,41,,,,,,
0.0001,14049,,,,,,,,,
0.0001,14049,,,,,,,,,
0.0001,14049,,,,,,,,,
0.0001,14049,,,,,,,,,
,14049,0.31352031230926514,0.6875,41,,,,,,
0.0001,14059,,,,,,,,,
0.0001,14059,,,,,,,,,
0.0001,14059,,,,,,,,,
0.0001,14059,,,,,,,,,
,14059,0.20857158303260803,0.875,41,,,,,,
0.0001,14069,,,,,,,,,
0.0001,14069,,,,,,,,,
0.0001,14069,,,,,,,,,
0.0001,14069,,,,,,,,,
,14069,0.34792929887771606,0.625,41,,,,,,
0.0001,14079,,,,,,,,,
0.0001,14079,,,,,,,,,
0.0001,14079,,,,,,,,,
0.0001,14079,,,,,,,,,
,14079,0.5384517312049866,0.8125,41,,,,,,
0.0001,14089,,,,,,,,,
0.0001,14089,,,,,,,,,
0.0001,14089,,,,,,,,,
0.0001,14089,,,,,,,,,
,14089,0.36086082458496094,0.8125,41,,,,,,
0.0001,14099,,,,,,,,,
0.0001,14099,,,,,,,,,
0.0001,14099,,,,,,,,,
0.0001,14099,,,,,,,,,
,14099,0.2880973815917969,0.8125,41,,,,,,
0.0001,14109,,,,,,,,,
0.0001,14109,,,,,,,,,
0.0001,14109,,,,,,,,,
0.0001,14109,,,,,,,,,
,14109,0.3436475992202759,0.75,41,,,,,,
0.0001,14119,,,,,,,,,
0.0001,14119,,,,,,,,,
0.0001,14119,,,,,,,,,
0.0001,14119,,,,,,,,,
,14119,0.41644954681396484,0.8125,41,,,,,,
0.0001,14129,,,,,,,,,
0.0001,14129,,,,,,,,,
0.0001,14129,,,,,,,,,
0.0001,14129,,,,,,,,,
,14129,0.32788413763046265,0.875,41,,,,,,
0.0001,14139,,,,,,,,,
0.0001,14139,,,,,,,,,
0.0001,14139,,,,,,,,,
0.0001,14139,,,,,,,,,
,14139,0.16695190966129303,0.875,41,,,,,,
0.0001,14149,,,,,,,,,
0.0001,14149,,,,,,,,,
0.0001,14149,,,,,,,,,
0.0001,14149,,,,,,,,,
,14149,0.14683496952056885,0.9375,41,,,,,,
0.0001,14159,,,,,,,,,
0.0001,14159,,,,,,,,,
0.0001,14159,,,,,,,,,
0.0001,14159,,,,,,,,,
,14159,0.49096041917800903,0.6875,41,,,,,,
0.0001,14169,,,,,,,,,
0.0001,14169,,,,,,,,,
0.0001,14169,,,,,,,,,
0.0001,14169,,,,,,,,,
,14169,0.21530450880527496,0.8125,41,,,,,,
0.0001,14179,,,,,,,,,
0.0001,14179,,,,,,,,,
0.0001,14179,,,,,,,,,
0.0001,14179,,,,,,,,,
,14179,0.569724977016449,0.5625,41,,,,,,
0.0001,14189,,,,,,,,,
0.0001,14189,,,,,,,,,
0.0001,14189,,,,,,,,,
0.0001,14189,,,,,,,,,
,14189,0.39205509424209595,0.75,41,,,,,,
,14195,,,41,nan,nan,nan,,,
,14195,,,41,,,,0.8181555271148682,0.30408406257629395,0.8181555271148682
0.0001,14199,,,,,,,,,
0.0001,14199,,,,,,,,,
0.0001,14199,,,,,,,,,
0.0001,14199,,,,,,,,,
,14199,0.3486331105232239,0.9375,42,,,,,,
0.0001,14209,,,,,,,,,
0.0001,14209,,,,,,,,,
0.0001,14209,,,,,,,,,
0.0001,14209,,,,,,,,,
,14209,0.2953660786151886,0.8125,42,,,,,,
0.0001,14219,,,,,,,,,
0.0001,14219,,,,,,,,,
0.0001,14219,,,,,,,,,
0.0001,14219,,,,,,,,,
,14219,0.3975655436515808,0.8125,42,,,,,,
0.0001,14229,,,,,,,,,
0.0001,14229,,,,,,,,,
0.0001,14229,,,,,,,,,
0.0001,14229,,,,,,,,,
,14229,0.37153932452201843,0.625,42,,,,,,
0.0001,14239,,,,,,,,,
0.0001,14239,,,,,,,,,
0.0001,14239,,,,,,,,,
0.0001,14239,,,,,,,,,
,14239,0.1627892106771469,0.875,42,,,,,,
0.0001,14249,,,,,,,,,
0.0001,14249,,,,,,,,,
0.0001,14249,,,,,,,,,
0.0001,14249,,,,,,,,,
,14249,0.19903089106082916,0.875,42,,,,,,
0.0001,14259,,,,,,,,,
0.0001,14259,,,,,,,,,
0.0001,14259,,,,,,,,,
0.0001,14259,,,,,,,,,
,14259,0.12763920426368713,0.875,42,,,,,,
0.0001,14269,,,,,,,,,
0.0001,14269,,,,,,,,,
0.0001,14269,,,,,,,,,
0.0001,14269,,,,,,,,,
,14269,0.48865795135498047,0.6875,42,,,,,,
0.0001,14279,,,,,,,,,
0.0001,14279,,,,,,,,,
0.0001,14279,,,,,,,,,
0.0001,14279,,,,,,,,,
,14279,0.2899911105632782,0.8125,42,,,,,,
0.0001,14289,,,,,,,,,
0.0001,14289,,,,,,,,,
0.0001,14289,,,,,,,,,
0.0001,14289,,,,,,,,,
,14289,0.3513334393501282,0.75,42,,,,,,
0.0001,14299,,,,,,,,,
0.0001,14299,,,,,,,,,
0.0001,14299,,,,,,,,,
0.0001,14299,,,,,,,,,
,14299,0.3074856400489807,0.8125,42,,,,,,
0.0001,14309,,,,,,,,,
0.0001,14309,,,,,,,,,
0.0001,14309,,,,,,,,,
0.0001,14309,,,,,,,,,
,14309,0.33077600598335266,0.75,42,,,,,,
0.0001,14319,,,,,,,,,
0.0001,14319,,,,,,,,,
0.0001,14319,,,,,,,,,
0.0001,14319,,,,,,,,,
,14319,0.3388063907623291,0.75,42,,,,,,
0.0001,14329,,,,,,,,,
0.0001,14329,,,,,,,,,
0.0001,14329,,,,,,,,,
0.0001,14329,,,,,,,,,
,14329,0.2478346973657608,0.875,42,,,,,,
0.0001,14339,,,,,,,,,
0.0001,14339,,,,,,,,,
0.0001,14339,,,,,,,,,
0.0001,14339,,,,,,,,,
,14339,0.14928415417671204,0.9375,42,,,,,,
0.0001,14349,,,,,,,,,
0.0001,14349,,,,,,,,,
0.0001,14349,,,,,,,,,
0.0001,14349,,,,,,,,,
,14349,0.28386417031288147,0.875,42,,,,,,
0.0001,14359,,,,,,,,,
0.0001,14359,,,,,,,,,
0.0001,14359,,,,,,,,,
0.0001,14359,,,,,,,,,
,14359,0.33969375491142273,0.6875,42,,,,,,
0.0001,14369,,,,,,,,,
0.0001,14369,,,,,,,,,
0.0001,14369,,,,,,,,,
0.0001,14369,,,,,,,,,
,14369,0.4948870539665222,0.75,42,,,,,,
0.0001,14379,,,,,,,,,
0.0001,14379,,,,,,,,,
0.0001,14379,,,,,,,,,
0.0001,14379,,,,,,,,,
,14379,0.19841118156909943,0.75,42,,,,,,
0.0001,14389,,,,,,,,,
0.0001,14389,,,,,,,,,
0.0001,14389,,,,,,,,,
0.0001,14389,,,,,,,,,
,14389,0.3590817451477051,0.8125,42,,,,,,
0.0001,14399,,,,,,,,,
0.0001,14399,,,,,,,,,
0.0001,14399,,,,,,,,,
0.0001,14399,,,,,,,,,
,14399,0.33816322684288025,0.75,42,,,,,,
0.0001,14409,,,,,,,,,
0.0001,14409,,,,,,,,,
0.0001,14409,,,,,,,,,
0.0001,14409,,,,,,,,,
,14409,0.44380414485931396,0.75,42,,,,,,
0.0001,14419,,,,,,,,,
0.0001,14419,,,,,,,,,
0.0001,14419,,,,,,,,,
0.0001,14419,,,,,,,,,
,14419,0.3179101347923279,0.8125,42,,,,,,
0.0001,14429,,,,,,,,,
0.0001,14429,,,,,,,,,
0.0001,14429,,,,,,,,,
0.0001,14429,,,,,,,,,
,14429,0.3078756332397461,0.875,42,,,,,,
0.0001,14439,,,,,,,,,
0.0001,14439,,,,,,,,,
0.0001,14439,,,,,,,,,
0.0001,14439,,,,,,,,,
,14439,0.3328959345817566,0.6875,42,,,,,,
0.0001,14449,,,,,,,,,
0.0001,14449,,,,,,,,,
0.0001,14449,,,,,,,,,
0.0001,14449,,,,,,,,,
,14449,0.253063440322876,0.875,42,,,,,,
0.0001,14459,,,,,,,,,
0.0001,14459,,,,,,,,,
0.0001,14459,,,,,,,,,
0.0001,14459,,,,,,,,,
,14459,0.26579034328460693,0.875,42,,,,,,
0.0001,14469,,,,,,,,,
0.0001,14469,,,,,,,,,
0.0001,14469,,,,,,,,,
0.0001,14469,,,,,,,,,
,14469,0.2256288081407547,0.875,42,,,,,,
0.0001,14479,,,,,,,,,
0.0001,14479,,,,,,,,,
0.0001,14479,,,,,,,,,
0.0001,14479,,,,,,,,,
,14479,0.32668861746788025,0.875,42,,,,,,
0.0001,14489,,,,,,,,,
0.0001,14489,,,,,,,,,
0.0001,14489,,,,,,,,,
0.0001,14489,,,,,,,,,
,14489,0.18074986338615417,0.875,42,,,,,,
0.0001,14499,,,,,,,,,
0.0001,14499,,,,,,,,,
0.0001,14499,,,,,,,,,
0.0001,14499,,,,,,,,,
,14499,0.3428388237953186,0.8125,42,,,,,,
0.0001,14509,,,,,,,,,
0.0001,14509,,,,,,,,,
0.0001,14509,,,,,,,,,
0.0001,14509,,,,,,,,,
,14509,0.1771295964717865,0.875,42,,,,,,
0.0001,14519,,,,,,,,,
0.0001,14519,,,,,,,,,
0.0001,14519,,,,,,,,,
0.0001,14519,,,,,,,,,
,14519,0.3375837206840515,0.75,42,,,,,,
0.0001,14529,,,,,,,,,
0.0001,14529,,,,,,,,,
